question_id,question_type_id,stem,allow_text
244,1,"Write a narrative paragraph describing a memorable experience that you have had.  Include a clear topic sentence, supporting details, transitional words/phrases and a concluding sentence.",1
245,2,What is the best part of Christmas for Mackin?,1
246,2,What details does she give to support this idea?,1
247,2,Are the details convincing?  Are they specific?,1
248,2,"Does the paragraph have a topic sentence?  If so, what is it and what is the controlling idea?",1
249,2,How does Mackin organize this paragraph?  What are some transitional words/phrases that she uses to make her organization clear.,1
250,1,Tell the story of how you met your husband/wife.  Or tell the story of how your parents met.,1
251,1,"Write a paragraph using the topic sentence and ideas you brainstormed in class last week. Be careful of grammar, paragraph unity and paragraph cohesion.",1
252,1,Do  Ex. 10 on p.15,1
253,2,Example A: He's pointing. He is explaining something to someone.,1
254,2,I met a man who has had a very successful life.,1
255,2,She will be successful in her life because of her hard work.,1
256,2,I want to succeed in the advertising field.,1
257,2,The speech of the President was a success; the audience liked it.,1
258,2,"When you spend your time in a useful way, you will succeed.",1
259,2,"I worked hard every day, so I was able to finish the job successfully.",1
261,1,"follow the vocabulary format of the first assignment:

example sentence, part of speech, definition",1
262,2,founder (1),1
263,2,board (2),1
264,2,involved (4),1
265,2,former (5),1
266,2,contributions (7),1
267,2,Pick a word from the reading that you think is important.,1
268,2,Pick another word from the reading that you think is important.,1
269,1,"founder (1)
board (2)
involved (4)
former (5)
contributions (7)
Add two words thay you think are important.",1
270,1,"founder (1)
board (2)
involved (4)
former (5)
contributions (7)
Add two words thay you think are important.",1
271,1,"nominate
guardian
provide for
secure
stable
Add two words that you think are important.",1
272,1,"founder (1)
board (2)
involved (4)
former (5)
contributions (7)
Add two words thay you think are important.",1
273,1,"founder (1)
board (2)
involved (4)
former (5)
contributions (7)
Add two words thay you think are important.",1
274,1,Write a biography of your life in 5-8 sentences.  Use regular and irregular verbs in the past tense.  DO NOT SKIP LINES WHEN YOU TYPE.,1
275,1,"nominate
guardian
provide for
secure
stable
Add two words that you think are important from the reading.",1
276,2,What is the main idea that Huth wishes to convey about this place?,1
277,1,,1
278,1,"Choose one of the following topic sentences:
1.  Mastering a musical instrument can take more than a decade of practice.
2.  Job status is not the only indicator of success.
3.  Optimism sometimes leads to failure.
4.  Effective time management is the key to keeping up with college classes.
5.  Putting your first draft on the computer can save you considerable time when revising.",1
279,2,memory,1
280,2,connect,1
281,2,show,1
282,2,feeling,1
283,2,worried,1
284,1,"Write 4 sentences about your favorite comfort food.   What is it?  When do you eat it?  Use some of these words:  healthy, sweet, hot, contains, feel, worried, better, believe, prefer",1
285,1,Do ex.11 on p.31.,1
286,1,Revise the paragraph you submitted for HW ASSIGNMENT 6.,1
287,4,"Write your final draft of the Final Writing Assignment on page 23 of the textbook.

Proofread and revise your first draft.  
Use the information from your peer review; be sure that your topic sentences are clear and that all information in your paragraphs supports the topic sentences. 

Check carefully for errors in punctuation and grammar.

Be sure that you have used cohesion devices and that you have used a variety of sentence types in your writing.

Refer to the ""Grammar and Language Reference"" in your textbook for review on sentence types and noun phrases if you need assistance with these areas.",1
288,4,"Write your final draft of the Final Writing Assignment from page 23 of the textbook.

Proofread and revise your first draft.
Use the information from your peer review.

Be sure that your topic sentences are clear. 
Be sure that all information in your paragraphs is related to and supports the topic sentences.

Check carefully for errors in punctuation and grammar.

Be sure that you have used cohesion devices and that you have used a variety of sentence types in your writing.

Refer to the ""Grammar and Language Reference"" in your textbook for review on sentence types and noun phrases if you need assistance with these areas.",1
289,1,"Write a paragraph(8-10 sentences) about yourself. Write about your name, your interests and hobbies, and your plans. Use simple present and present progressive.",1
290,1,,1
291,1,"Write 2 or 3 paragraphs about success.  The format of each paragraph is important.  You need a topic sentence, supporting details, and a concluding sentence for each paragraph.  Use cohesion devices, especially paragraph hooks.  You may choose from the following topics: (1) describe a challenge and how a person you know successfully met that challenge, (2) are there different cultural expectations of success for males and females, (3) explain the difficulty a person might have if he or she were the first person in his or her family to succeed in getting a higher education, (4) compare your definition of success with the definition of someone else--your family, culture, or friends, OR (5) what are two effects that the lack of a positive role model could have on a young adult's development.  Please use your personal experiences to help you write.  Do NOT write about a famous person you researched on the Internet.",1
292,1,"Which one of the traits that we discussed (self-analysis, focus, toughness, self-competition, confidence, having a game plan) do you think is the most important for a good writer?  Why?",1
293,1,What do you think your strengths and weaknesses are as a writer in English?,1
294,1,"relationship (1)
career (1)
insist (2)
suitable (2)
irresponsible (2)
wonder (3)
Add a word of your choosing.",1
295,1,,1
296,2,"Huth describes the snow-covered trees in Finnish Lapland in detail.  In your own words, describe what you think these trees must look like.",1
297,2,What do you think are the most memorable points of the landscape for the writer?  Are these same points most memorable for you as the reader?  Why or why not...,1
298,2,How does Huth feel about this place?  How do you feel about this place when you finish reading?,1
299,2,"In your opinion, which sentence (or section) was the most descriptive from this reading?  What kinds of descriptive words or phrases did Huth use in this sentence and why did you choose this sentence?",1
300,1,"Find a picture of a room, building or place.  Decide on a controlling idea and write a paragraph describing it.  Make sure that your description shows how you feel about this place.  Hand in the picture with your paragraph.",1
